27.63,958.60,514.53,42.354910,1.074424,42.8,186.3,9:52:48,        
27.70,958.71,513.61,42.354710,1.074400,42.9,185.7,9:52:49,        
27.76,958.54,515.06,42.352523,1.073396,42.9,185.7,9:53:1,         
27.81,958.33,516.92,42.351606,1.072100,42.2,232.1,9:53:8,         
27.87,958.32,516.93,42.350620,1.070726,43.8,219.3,9:53:15,.358977,
27.93,958.40,516.27,0.000000,0.000000,0.0,219.3,9:53:22,42.357436,
27.96,958.51,515.30,0.000000,0.000000,0.0,219.3,9:53:28,42.356257,
27.95,958.64,514.18,0.000000,0.000000,0.0,219.3,9:53:29,42.354910,
27.94,958.94,511.60,0.000000,0.000000,0.0,219.3,9:53:34,42.354710,
27.97,959.46,507.04,42.344603,1.067675,43.1,169.5,9:53:46,.352523,
28.06,959.90,503.24,42.343645,1.068532,41.8,160.2,9:53:52,.351606,
28.20,960.28,499.92,42.342543,1.069627,43.2,158.2,9:53:59,.3506   
28.29,960.34,499.42,42.341235,1.069543,40.6,202.2,9:54:6,         
28.31,960.27,499.98,42.340050,1.068756,41.2,207.9,9:54:13,        
28.27,960.21,500.55,0.000000,0.000000,0.0,207.9,9:54:20,          
28.15,960.24,500.30,0.000000,0.000000,0.0,207.9,9:54:26,          
28.03,960.35,499.29,0.000000,0.000000,0.0,207.9,9:54:27,          
27.89,960.54,497.66,0.000000,0.000000,0.0,207.9,9:54:32,          
27.76,960.81,495.36,0.000000,0.000000,0.0,207.9,9:54:38,          
27.68,961.24,491.62,0.000000,0.000000,0.0,207.9,9:54:44,42.341235,
27.66,961.57,488.75,0.000000,0.000000,0.0,207.9,9:54:44,42.340050,
27.71,961.76,487.08,42.332151,1.066891,46.2,149.0,9:55:1,.000000,0
27.86,961.82,486.52,42.330852,1.067870,44.4,154.0,9:55:8,.000000,0
27.99,961.85,486.32,42.329464,1.068101,43.9,158.5,9:55:15,000000,0
28.09,961.98,485.17,42.328340,1.067559,38.8,201.2,9:55:21,000000,0
28.19,962.30,482.35,42.327437,1.067394,22.0,187.0,9:55:28,000000,0
28.24,962.52,480.53,42.326804,1.067129,21.0,199.8,9:55:35,000000,0
28.27,962.50,480.62,42.326221,1.066674,21.2,211.3,9:55:42,000000,0
28.31,962.37,481.79,42.325762,1.066354,17.8,204.9,9:55:48,.332151,
28.33,962.32,482.22,42.325367,1.066010,12.8,215.8,9:55:55,.330852,
28.32,962.35,481.98,42.324885,1.065636,19.0,206.5,9:56:2,2.329464,
28.34,962.33,482.13,42.324318,1.065406,17.2,192.6,9:56:9,2.328340,
28.35,961.98,485.12,42.324244,1.065379,16.3,197.4,9:56:10,.327437,
28.32,961.54,488.97,42.323532,1.064732,14.5,222.9,9:56:22,.326804,
28.23,961.55,488.90,42.323083,1.064161,22.6,218.7,9:56:29,.326221,
28.11,961.66,487.93,42.322432,1.063569,25.2,206.1,9:56:36,.325762,
28.01,961.43,489.91,42.322326,1.063502,25.3,205.6,9:56:37,.325367,
27.93,961.28,491.28,42.320817,1.062675,36.6,193.8,9:56:49,.324885,
27.91,961.40,490.17,42.319628,1.062263,41.1,211.0,9:56:56,.324318,
27.92,961.60,488.47,42.318555,1.060963,46.5,222.9,9:57:3,2.324244,
27.98,961.93,485.57,42.318398,1.060764,46.9,223.1,9:57:4,2.323532,
28.10,962.35,481.92,42.317096,1.059966,46.4,180.8,9:57:11,.323083,
28.26,962.79,478.11,42.314424,1.059816,46.9,180.9,9:57:23,.322432,
28.47,963.27,473.98,42.313083,1.060136,35.3,156.9,9:57:30,.322326,
28.73,963.59,471.20,42.312159,1.060776,29.1,154.2,9:57:37,.320817,
28.94,963.66,470.59,42.312038,1.060848,28.4,156.7,9:57:38,.319628,
29.11,963.49,472.10,42.310348,1.060758,35.1,208.2,9:57:50,.318555,
29.26,963.47,472.22,42.309568,1.059630,36.5,244.1,9:57:57,.318398,
29.37,963.58,471.29,42.309155,1.058093,38.4,247.2,9:58:4,2.317096,
29.43,963.75,469.85,42.309082,1.057878,37.8,244.6,9:58:5,2.314424,
29.44,963.94,468.18,42.307710,1.055846,38.0,219.2,9:58:17,.313083,
29.35,964.11,466.68,0.000000,0.000000,0.0,219.2,9:58:24,42.312159,
29.22,964.33,464.80,0.000000,0.000000,0.0,219.2,9:58:25,42.312038,
29.11,964.53,463.09,0.000000,0.000000,0.0,219.2,9:58:31,42.310348,
29.02,964.71,461.50,0.000000,0.000000,0.0,219.2,9:58:31,42.309568,
28.93,964.83,460.44,42.305046,1.049657,40.8,241.1,9:58:48,.309155,
28.86,964.87,460.13,42.304130,1.048321,41.9,224.9,9:58:55,.309082,
28.77,964.91,459.78,42.303235,1.046923,41.6,225.8,9:59:2,2.307710,
28.63,965.01,458.92,42.302490,1.045663,42.2,232.1,9:59:8,.000000,0
28.50,965.24,456.94,42.301964,1.044099,38.3,263.3,9:59:15,000000,0
28.32,965.43,455.32,42.302219,1.042508,38.1,293.3,9:59:22,000000,0
28.12,965.51,454.62,42.302443,1.040825,38.6,291.4,9:59:29,000000,0
27.97,965.53,454.45,42.302201,1.039250,44.4,248.8,9:59:35,.305046,
27.82,965.51,454.57,42.301451,1.037567,45.4,232.4,9:59:42,.304130,
27.70,965.54,454.37,42.300506,1.036141,41.5,226.3,9:59:49,.303235,
27.59,965.63,453.56,42.300373,1.035957,40.7,226.5,9:59:50,.302490,
27.45,965.71,452.91,42.298843,1.033834,39.7,223.0,10:0:2,2.301964,
27.32,965.75,452.56,0.000000,0.000000,0.0,223.0,10:0:9,,42.302219,
27.16,965.76,452.42,0.000000,0.000000,0.0,223.0,10:0:10,42.302443,
27.00,965.74,452.63,0.000000,0.000000,0.0,223.0,10:0:16,42.302201,
26.84,965.76,452.44,0.000000,0.000000,0.0,223.0,10:0:22,42.301451,
26.70,965.79,452.21,0.000000,0.000000,0.0,223.0,10:0:27,42.300506,
26.54,965.83,451.83,0.000000,0.000000,0.0,223.0,10:0:33,42.300373,
26.37,965.86,451.54,0.000000,0.000000,0.0,223.0,10:0:39,42.298843,
26.18,965.90,451.21,0.000000,0.000000,0.0,223.0,10:0:45,0.000000,0
26.00,965.93,450.97,0.000000,0.000000,0.0,223.0,10:0:50,0.000000,0
25.84,966.11,449.38,0.000000,0.000000,0.0,223.0,10:0:56,0.000000,0
25.77,966.19,448.69,42.287911,1.036166,41.0,179.6,10:1:7,.000000,0
25.83,966.46,446.38,42.286692,1.036519,38.4,159.4,10:1:14,000000,0
25.93,966.76,443.78,42.285531,1.037032,38.4,160.8,10:1:21,000000,0
25.99,966.92,442.37,42.284338,1.037266,36.3,182.4,10:1:28,000000,0
26.02,967.16,440.38,42.283395,1.037011,34.8,198.3,10:1:34,000000,0
25.99,967.22,439.78,0.000000,0.000000,0.0,198.3,10:1:41,0.000000,0
25.95,967.29,439.24,0.000000,0.000000,0.0,198.3,10:1:42,0.000000,0
25.90,967.33,438.83,0.000000,0.000000,0.0,198.3,10:1:48,42.287911,
25.83,967.33,438.90,0.000000,0.000000,0.0,198.3,10:1:59,42.286692,
25.73,967.30,439.13,0.000000,0.000000,0.0,198.3,10:1:59,42.285531,
25.63,967.27,439.37,0.000000,0.000000,0.0,198.3,10:2:5,,42.284338,
25.53,967.25,439.54,0.000000,0.000000,0.0,198.3,10:2:11,42.283395,
25.44,967.24,439.68,0.000000,0.000000,0.0,198.3,10:2:22,0.000000,0
25.33,967.27,439.41,0.000000,0.000000,0.0,198.3,10:2:22,0.000000,0
25.25,967.41,438.22,0.000000,0.000000,0.0,198.3,10:2:28,0.000000,0
25.19,967.64,436.15,42.274230,1.028940,38.7,233.4,10:2:34,000000,0
25.20,968.03,432.84,42.272184,1.027448,44.7,184.9,10:2:46,000000,0
25.33,968.32,430.35,42.270754,1.027482,43.9,174.4,10:2:53,000000,0
25.53,968.19,431.47,42.269431,1.027918,40.8,174.6,10:3:0,.000000,0
25.75,967.95,433.56,42.269242,1.027917,40.4,182.3,10:3:1,.000000,0
25.97,967.99,433.17,42.267725,1.025783,47.4,244.0,10:3:13,000000,0
26.17,968.06,432.53,42.266827,1.024150,45.0,232.4,10:3:20,000000,0
26.33,968.03,432.82,42.266096,1.022153,59.2,250.6,10:3:27,.274230,
26.55,968.11,432.10,42.266007,1.021805,59.0,251.0,10:3:28,.272184,
26.77,968.12,432.02,42.264322,1.018434,52.7,226.4,10:3:40,.270754,
26.90,968.09,432.34,42.263526,1.016433,52.9,255.6,10:3:47,.269431,
27.03,968.21,431.31,42.263568,1.014133,55.2,282.4,10:3:54,.269242,
27.18,968.58,428.04,42.263620,1.013797,55.8,282.1,10:3:55,.267725,
27.35,969.08,423.79,42.263602,1.009638,56.0,261.6,10:4:7,2.266827,
27.51,969.14,423.27,42.263189,1.007337,51.7,254.4,10:4:14,.266096,
27.60,968.92,425.18,42.263205,1.005217,48.9,285.8,10:4:21,.266007,
27.68,968.56,428.23,42.263268,1.004926,48.6,286.9,10:4:22,.264322,
27.73,968.26,430.83,42.262929,1.001417,50.2,252.8,10:4:34,.263526,
27.76,968.32,430.36,42.262889,0.999237,52.2,283.9,10:4:41,.263568,
27.77,968.61,427.84,42.263282,0.997000,54.3,277.4,10:4:48,.263620,
27.88,968.97,424.70,42.263304,0.996663,54.5,274.4,10:4:49,.263602,
27.99,969.15,423.15,42.262695,0.992756,53.7,242.9,10:5:1,2.263189,
28.08,969.38,421.22,42.261725,0.990782,54.9,235.2,10:5:8,2.263205,
28.21,969.72,418.25,42.260885,0.988712,54.4,248.5,10:5:15,.263268,
28.33,969.93,416.45,42.260799,0.988394,54.2,250.9,10:5:16,.262929,
28.46,969.92,416.52,42.260024,0.984631,49.3,259.6,10:5:28,.262889,
28.59,969.98,416.03,42.260099,0.982568,47.5,281.9,10:5:35,.263282,
28.68,970.03,415.56,42.260138,0.980570,46.7,261.1,10:5:42,.263304,
28.74,970.10,415.01,42.260104,0.980280,47.2,260.6,10:5:43,.262695,
28.78,970.07,415.24,42.259435,0.976856,47.2,260.6,10:5:55,.261725,
28.80,969.95,416.28,42.258591,0.975208,46.6,220.3,10:6:2,2.260885,
28.81,969.74,418.12,42.257198,0.974400,48.3,187.9,10:6:9,2.260799,
28.91,969.74,418.06,42.255668,0.974610,46.6,169.1,10:6:16,.       
29.07,969.67,418.69,42.255456,0.974659,46.4,170.8,10:6:17,        
29.23,969.57,419.55,42.253147,0.974511,35.1,200.9,10:6:29,        
29.34,969.55,419.75,42.252427,0.973599,28.0,231.5,10:6:36,        
29.40,969.61,419.23,42.251838,0.972713,27.7,225.6,10:6:43,        
29.42,969.64,418.98,42.251370,0.971923,28.0,226.1,10:6:49,        
29.42,969.62,419.10,42.250983,0.970923,25.2,242.5,10:6:56,        
29.40,969.60,419.27,42.250626,0.970058,21.9,230.5,10:7:3,         
29.30,969.60,419.30,42.250104,0.969538,20.1,211.5,10:7:10,.255456,
29.19,969.66,418.80,42.249526,0.969039,20.7,210.9,10:7:17,.253147,
29.08,969.76,417.87,42.249048,0.968626,21.4,212.3,10:7:23,.252427,
28.94,969.89,416.75,42.248471,0.968152,19.2,209.3,10:7:30,.251838,
28.82,970.08,415.19,42.247973,0.967738,15.9,215.0,10:7:37,.251370,
28.70,970.30,413.29,42.247739,0.967548,14.7,208.9,10:7:44,.250983,
28.59,970.41,412.33,42.247738,0.967518,0.0,0.0,10:7:50,,42.250626,
28.52,970.45,411.96,42.247739,0.967498,0.0,0.0,10:7:57,,42.2501   
28.45,970.59,410.75,42.247563,0.967608,10.7,138.0,10:8:4,         
28.41,970.69,409.90,42.247295,0.968102,11.5,130.6,10:8:11,        
28.34,970.83,408.69,42.247114,0.968309,6.6,195.4,10:8:17,         
28.21,970.98,407.40,42.246759,0.968018,13.5,231.2,10:8:24,        
28.06,971.20,405.50,42.246504,0.967408,17.5,235.6,10:8:31,        
27.95,971.48,403.12,42.246111,0.966674,18.2,235.3,10:8:38,        
27.85,971.64,401.74,42.245737,0.965977,22.8,234.9,10:8:44,        
27.80,971.74,400.89,42.245378,0.965280,10.1,242.6,10:8:51,.247563,
27.76,971.86,399.86,42.245183,0.965021,12.9,173.8,10:8:58,.247295,
27.77,972.05,398.22,42.244591,0.965218,14.5,160.2,10:9:5,2.247114,
27.85,972.20,396.92,42.243988,0.965385,20.0,168.4,10:9:11,.246759,
27.99,972.32,395.90,42.243368,0.965518,18.3,175.9,10:9:18,.246504,
28.16,972.33,395.75,42.242746,0.965568,20.1,180.4,10:9:25,.246111,
28.39,972.38,395.35,42.242072,0.965565,19.8,180.8,10:9:32,.245737,
28.68,972.50,394.32,42.241535,0.965559,15.1,180.6,10:9:38,.245378,
28.95,972.57,393.72,42.240950,0.965555,21.8,179.9,10:9:45,.245183,
29.20,972.60,393.45,42.240128,0.965522,28.6,180.8,10:9:52,.244591,
29.48,972.60,393.45,42.239991,0.965519,29.9,180.9,10:9:53,.243988,
29.74,972.56,393.80,42.238237,0.965484,30.0,182.2,10:10:5,.243368,
29.97,972.44,394.87,42.237171,0.965071,39.6,200.2,10:10:12,242746,
30.18,972.47,394.59,42.235850,0.964672,43.6,180.5,10:10:19,242072,
30.40,972.66,392.99,42.235646,0.964685,44.1,176.1,10:10:20,241535,
30.58,972.69,392.71,42.233108,0.965187,47.0,185.0,10:10:32,240950,
30.71,972.42,395.03,42.231601,0.964718,47.1,194.5,10:10:39,240128,
30.86,972.16,397.28,42.230113,0.964186,46.8,195.0,10:10:46,239991,
31.01,972.09,397.81,42.229907,0.964111,45.8,195.3,10:10:47,238237,
31.17,972.07,398.01,42.227350,0.963298,47.5,183.2,10:10:59,237171,
31.38,971.97,398.91,42.225834,0.963280,45.0,179.7,10:11:6,.235850,
31.55,971.66,401.51,42.224461,0.962999,40.1,195.9,10:11:13,235646,
31.70,971.44,403.40,42.223218,0.962416,42.3,200.3,10:11:20,233108,
31.83,971.46,403.23,42.222070,0.961843,42.6,200.2,10:11:26,231601,
31.94,971.46,403.30,42.220616,0.961117,48.0,200.4,10:11:33,230113,
32.02,971.23,405.24,42.219322,0.960063,46.4,225.5,10:11:40,229907,
32.06,970.99,407.28,42.218438,0.958371,51.1,236.4,10:11:47,227350,
32.05,970.78,409.08,42.217398,0.956322,52.2,235.9,10:11:54,225834,
32.00,970.58,410.84,42.216164,0.954841,56.8,219.9,10:12:0,.224461,
31.94,970.42,412.25,42.214766,0.953317,54.9,218.5,10:12:7,.223218,
31.90,970.35,412.79,42.213378,0.951883,52.6,218.6,10:12:14,222070,
31.85,970.50,411.56,42.212290,0.950237,51.9,219.7,10:12:21,220616,
31.82,970.44,412.01,42.211617,0.948653,49.5,240.0,10:12:27,219322,
31.79,970.25,413.70,42.210819,0.946778,48.8,240.0,10:12:34,218438,
31.74,970.11,414.88,42.210096,0.944980,45.5,246.5,10:12:41,217398,
31.68,970.11,414.87,42.210024,0.944711,46.0,251.8,10:12:42,216164,
31.64,970.09,415.10,42.209407,0.941101,49.7,252.2,10:12:54,214766,
31.59,970.08,415.19,42.208654,0.939233,49.7,226.5,10:13:1,.213378,
31.53,970.22,413.91,42.207188,0.938111,54.9,198.6,10:13:8,.212290,
31.49,970.52,411.38,42.206945,0.938007,55.2,197.4,10:13:9,.211617,
31.47,970.78,409.11,42.204183,0.936426,54.5,214.7,10:13:21,210819,
31.46,970.82,408.81,42.202705,0.935049,56.0,214.5,10:13:28,210096,
31.46,970.80,408.92,42.201063,0.933947,57.9,198.0,10:13:35,210024,
31.49,970.93,407.86,42.200806,0.933844,58.1,196.0,10:13:36,209407,
31.56,971.15,405.91,42.197657,0.932629,56.8,203.5,10:13:48,208654,
31.60,971.18,405.69,0.000000,0.000000,0.0,203.5,10:13:55,2.207188,
31.59,971.40,403.78,0.000000,0.000000,0.0,203.5,10:13:56,2.206945,
31.57,971.81,400.24,42.195626,0.928813,55.7,233.6,10:14:2,.204183,
31.58,972.05,398.17,42.192947,0.927369,55.6,179.8,10:14:14,202705,
31.62,972.12,397.57,42.191179,0.927511,53.0,181.9,10:14:21,201063,
31.65,972.11,397.65,42.189655,0.926621,52.4,219.3,10:14:28,200806,
31.68,971.93,399.21,42.189474,0.926402,52.3,223.2,10:14:29,197657,
31.75,971.40,403.78,42.188643,0.922956,49.8,278.5,10:14:41,00000,0
31.83,970.71,409.76,42.188904,0.920825,49.2,271.4,10:14:48,00000,0
31.86,970.22,413.93,42.188287,0.918920,49.4,224.9,10:14:55,195626,
31.84,970.00,415.83,42.188111,0.918724,49.3,217.4,10:14:56,192947,
31.78,969.80,417.54,42.185625,0.918002,43.2,199.4,10:15:8,.191179,
31.73,969.97,416.14,42.184527,0.916870,43.6,233.5,10:15:15,189655,
31.70,970.61,410.63,42.184075,0.915065,45.3,267.2,10:15:22,189474,
31.72,971.29,404.72,42.184075,0.914781,45.5,271.3,10:15:23,188643,
31.73,971.77,400.60,42.184353,0.911487,43.3,281.5,10:15:35,188904,
31.65,972.44,394.86,42.184947,0.909798,43.4,309.0,10:15:42,188287,
31.51,973.24,387.93,42.186009,0.908438,46.0,316.3,10:15:49,188111,
31.31,974.25,379.30,42.186985,0.907056,42.4,312.0,10:15:56,185625,
31.08,975.21,371.09,42.187946,0.905642,44.6,312.3,10:16:3,.184527,
30.88,976.20,362.57,42.188602,0.904391,36.0,288.9,10:16:9,.184075,
30.73,976.89,356.62,42.188292,0.903379,25.7,188.7,10:16:16,184075,
30.59,977.11,354.75,42.187324,0.903337,30.1,184.1,10:16:23,184353,
30.46,976.80,357.39,42.186606,0.902834,29.4,190.7,10:16:29,184947,
30.42,976.36,361.20,42.185568,0.902761,34.7,194.8,10:16:36,186009,
30.40,975.53,368.29,42.184530,0.901989,37.9,214.7,10:16:43,186985,
30.43,974.73,375.14,42.183863,0.900827,33.1,247.3,10:16:50,187946,
30.47,974.19,379.80,42.183242,0.899942,31.4,244.1,10:16:56,188602,
30.52,973.75,383.56,42.182310,0.898793,41.1,221.1,10:17:3,.188292,
30.57,973.32,387.25,42.181236,0.897620,43.1,214.8,10:17:10,187324,
30.67,973.14,388.80,42.179958,0.896846,44.1,193.6,10:17:17,186606,
30.83,973.70,384.01,42.178721,0.896678,44.6,190.4,10:17:23,185568,
31.02,974.14,380.24,42.177371,0.896650,38.6,181.3,10:17:30,184530,
31.24,974.47,377.39,42.176234,0.896628,31.4,176.6,10:17:37,183863,
31.49,974.97,373.13,42.175508,0.897265,25.2,141.4,10:17:44,183242,
31.69,975.21,371.04,42.174869,0.897276,24.9,150.3,10:17:50,182310,
31.81,975.60,367.72,42.174067,0.896771,26.9,204.5,10:17:57,181236,
31.92,976.08,363.57,42.173277,0.896281,26.7,204.5,10:18:4,.179958,
31.99,976.58,359.31,42.172506,0.895804,25.2,204.1,10:18:11,178721,
32.04,977.09,354.92,42.171959,0.895463,24.4,203.3,10:18:17,177371,
32.05,977.59,350.63,42.171408,0.895261,15.7,181.8,10:18:24,176234,
32.06,977.99,347.22,42.170871,0.895245,19.0,188.1,10:18:31,175508,
32.07,978.04,346.80,42.170182,0.895150,21.2,178.6,10:18:38,174869,
32.05,977.98,347.29,42.169582,0.895015,21.9,193.3,10:18:44,174067,
31.98,977.84,348.55,42.168874,0.894847,20.4,188.3,10:18:51,173277,
31.94,977.93,347.76,42.168317,0.895107,18.9,136.8,10:18:58,172506,
31.97,977.99,347.27,42.167865,0.895605,18.2,140.6,10:19:5,.171959,
32.03,978.00,347.14,42.167356,0.896122,19.0,139.2,10:19:12,171408,
32.09,977.93,347.73,42.166845,0.896093,16.3,197.6,10:19:18,170871,
32.10,977.84,348.52,42.166458,0.895793,11.6,224.3,10:19:25,170182,
32.06,977.88,348.21,42.166280,0.895543,6.8,224.9,10:19:32,.169582,
31.96,977.91,347.88,42.166036,0.895287,6.5,224.3,10:19:39,.168874,
31.79,978.04,346.83,42.165606,0.895182,18.2,193.4,10:19:45,168317,
31.63,978.26,344.89,42.164937,0.895014,19.9,192.2,10:19:52,167865,
31.46,978.61,341.93,42.164377,0.894830,14.5,189.1,10:19:59,167356,
31.26,978.90,339.42,42.164020,0.894772,13.7,184.4,10:20:6,.166845,
31.10,979.21,336.80,42.163823,0.894626,10.9,135.9,10:20:12,166458,
30.97,979.33,335.79,42.163815,0.894820,0.5,0.0,10:20:19,42.166280,
30.82,979.37,335.40,42.163773,0.895062,11.1,104.9,10:20:26,166036,
30.70,979.50,334.30,42.163625,0.895592,10.0,101.2,10:20:32,165606,
30.65,979.69,332.72,42.163438,0.896563,25.7,98.3,10:20:39,.       
30.67,979.99,330.16,42.163443,0.897833,31.2,90.1,10:20:46,        
30.78,980.42,326.45,42.163453,0.899243,30.9,88.6,10:20:53,        
30.90,980.86,322.70,42.163468,0.899434,30.5,81.9,10:20:54,        
30.97,981.37,318.31,42.164751,0.900989,35.1,29.9,10:21:6,         
30.99,981.96,313.35,42.165713,0.901781,34.4,32.4,10:21:13,        
30.97,982.39,309.66,42.166655,0.902618,36.0,32.2,10:21:20,        
30.94,982.74,306.67,42.166799,0.902741,37.5,31.8,10:21:21,        
30.91,982.90,305.34,42.168207,0.904650,35.6,85.7,10:21:33,.163443,
30.97,982.83,305.92,42.168110,0.906222,35.7,96.2,10:21:40,.163453,
31.09,982.87,305.52,42.167864,0.907427,22.7,149.0,10:21:47,163468,
31.17,982.93,305.03,42.167763,0.907468,23.4,168.0,10:21:48,164751,
31.23,982.96,304.80,42.165845,0.907442,43.4,181.4,10:22:0,.165713,
31.36,983.00,304.43,42.164427,0.907390,45.2,180.9,10:22:7,.166655,
31.52,983.02,304.27,42.163029,0.907815,44.9,152.2,10:22:14,166799,
31.73,982.80,306.14,42.162845,0.907948,45.2,151.6,10:22:15,1682   
31.96,982.59,307.97,42.160617,0.909607,44.7,144.9,10:22:27,       
32.23,982.42,309.38,42.159760,0.911039,43.0,120.3,10:22:34,       
32.52,982.06,312.50,42.158947,0.912546,42.5,131.6,10:22:41,       
32.76,981.60,316.41,42.158818,0.912743,42.1,131.4,10:22:42,       
32.96,981.18,319.98,42.157086,0.914495,41.1,175.0,10:22:54,       
33.07,981.18,319.94,42.155645,0.914605,47.1,173.8,10:23:1,        
33.15,981.40,318.11,42.154118,0.914910,48.7,169.8,10:23:8,        
33.25,981.42,317.93,42.153895,0.914969,49.0,168.6,10:23:9,.160617,
33.37,981.40,318.12,42.151187,0.915915,43.9,165.4,10:23:22,159760,
33.51,981.33,318.72,42.150010,0.916345,43.0,165.0,10:23:28,158947,
33.68,981.17,320.04,42.148760,0.916803,39.7,163.5,10:23:35,158818,
33.84,981.16,320.12,42.147699,0.917226,30.5,163.9,10:23:42,157086,
33.99,981.21,319.73,42.146815,0.917544,27.0,162.7,10:23:49,155645,
34.14,981.27,319.22,42.146198,0.917972,25.4,143.3,10:23:55,154118,
34.29,981.38,318.28,42.145534,0.918715,26.8,138.2,10:24:2,.153895,
34.40,981.31,318.86,42.144928,0.919526,26.6,128.6,10:24:9,.151187,
34.50,980.86,322.72,42.144530,0.920575,28.7,109.1,10:24:16,150010,
34.55,980.47,326.03,42.144510,0.921789,36.9,84.4,10:24:22,.148760,
34.63,980.23,328.05,42.144593,0.923540,41.3,94.9,10:24:29,.147699,
34.73,980.03,329.79,42.144141,0.925317,44.8,116.3,10:24:36,146815,
34.80,980.09,329.25,42.143565,0.926861,45.7,116.5,10:24:42,146198,
34.87,980.27,327.70,42.142909,0.928643,43.6,116.3,10:24:49,145534,
34.93,980.20,328.30,42.142342,0.930195,34.6,116.1,10:24:56,144928,
34.95,980.17,328.57,42.141953,0.930799,9.9,206.4,10:25:3,2.144530,
34.72,979.99,330.15,42.141767,0.930449,10.1,229.1,10:25:9,.144510,
34.45,980.07,329.46,42.141600,0.930309,4.1,140.0,10:25:16,.144593,
34.22,979.96,330.36,42.141649,0.930398,0.1,0.0,10:25:23,42.144141,
33.95,979.87,331.14,42.141632,0.930390,0.6,0.0,10:25:30,42.143565,
33.68,979.82,331.54,42.141634,0.930399,0.0,0.0,10:25:36,42.142909,
33.45,979.82,331.54,42.141630,0.930399,0.0,0.0,10:25:43,42.142342,
33.21,979.83,331.49,42.141626,0.930399,0.0,0.0,10:25:50,42.141953,
32.97,979.84,331.44,42.141622,0.930401,0.0,0.0,10:25:57,42.141767,
32.74,979.84,331.41,42.141619,0.930402,0.0,0.0,10:26:3,,42.141600,
32.47,979.82,331.62,42.141620,0.930403,0.0,0.0,10:26:10,42.141649,
32.21,979.81,331.68,42.141625,0.930398,0.0,0.0,10:26:17,42.141632,
31.95,979.80,331.74,42.141629,0.930393,0.0,0.0,10:26:24,42.141634,
31.71,979.83,331.51,42.141633,0.930391,0.1,0.0,10:26:31,42.141630,
31.48,979.84,331.45,42.141637,0.930388,0.0,0.0,10:26:37,42.141626,
31.27,979.84,331.38,42.141641,0.930383,0.0,0.0,10:26:44,42.141622,
31.07,979.85,331.31,42.141643,0.930378,0.0,0.0,10:26:51,42.141619,
30.87,979.86,331.24,42.141644,0.930376,0.0,0.0,10:26:58,42.141620,
30.65,979.83,331.52,42.141646,0.930375,0.0,0.0,10:27:4,,42.141625,
30.45,979.83,331.52,42.141647,0.930376,0.0,0.0,10:27:11,42.141629,
30.25,979.82,331.61,42.141646,0.930379,0.0,0.0,10:27:18,42.141633,
30.09,979.85,331.35,42.141646,0.930380,0.0,0.0,10:27:25,42.141637,
29.94,979.86,331.25,42.141646,0.930380,0.0,0.0,10:27:31,42.141641,
29.79,979.86,331.21,42.141646,0.930380,0.0,0.0,10:27:38,42.141643,
29.62,979.83,331.49,42.141646,0.930378,0.0,0.0,10:27:45,42.141644,
29.47,979.82,331.56,42.141646,0.930378,0.0,0.0,10:27:46,42.141646,
29.34,979.82,331.59,42.141646,0.930377,0.0,0.0,10:27:58,42.141647,
29.20,979.83,331.53,42.141649,0.930378,0.0,0.0,10:28:5,,42.141646,
29.05,979.83,331.51,42.141650,0.930379,0.0,0.0,10:28:12,42.141646,
28.90,979.83,331.48,42.141651,0.930381,0.0,0.0,10:28:18,42.141646,
28.73,979.80,331.77,42.141652,0.930382,0.0,0.0,10:28:25,42.141646,
28.60,979.79,331.82,42.141653,0.930382,0.0,0.0,10:28:32,42.141646,
28.48,979.82,331.60,0.000000,0.000000,0.0,0.0,10:28:39,,42.141646,
28.36,979.83,331.52,42.141653,0.930383,0.0,0.0,10:28:46,42.141646,
28.24,979.82,331.58,42.141653,0.930383,0.0,0.0,10:28:52,42.141649,
28.10,979.79,331.83,42.141653,0.930383,0.0,0.0,10:28:59,42.141650,
27.94,979.78,331.93,42.141652,0.930385,0.0,0.0,10:29:6,,42.141651,
27.79,979.80,331.73,42.141650,0.930388,0.0,0.0,10:29:13,42.141652,
27.66,979.82,331.55,42.141648,0.930392,0.0,0.0,10:29:19,42.141653,
27.53,979.83,331.53,42.141643,0.930395,0.0,0.0,10:29:26,0.000000,0
27.39,979.79,331.82,42.141640,0.930398,0.0,0.0,10:29:33,42.141653,
27.28,979.79,331.88,42.141638,0.930403,0.0,0.0,10:29:39,42.141653,
27.20,979.82,331.62,42.141636,0.930407,0.0,0.0,10:29:46,42.141653,
27.11,979.81,331.66,42.141634,0.930410,0.0,0.0,10:29:53,42.141652,
27.03,979.81,331.68,42.141633,0.930411,0.0,0.0,10:29:54,42.141650,
26.87,979.77,332.00,42.141631,0.930414,0.0,0.0,10:30:6,,42.141648,
26.72,979.76,332.10,42.141631,0.930412,0.0,0.0,10:30:13,42.141643,
26.63,979.79,331.88,42.141628,0.930411,0.0,0.0,10:30:20,42.141640,
26.55,979.79,331.85,42.141628,0.930410,0.0,0.0,10:30:21,42.141638,
26.48,979.79,331.81,42.141624,0.930405,0.0,0.0,10:30:33,42.141636,
26.38,979.76,332.07,42.141624,0.930401,0.0,0.0,10:30:40,42.141634,
26.31,979.75,332.16,42.141626,0.930398,0.0,0.0,10:30:47,42.141633,
